Country,Year,"Number of New
Limited Liability Companies",New business density rate,Country_Code,Region,Income group,Account (% age 15+),Saved at a financial institution (% age 15+),indicator,estimate,Economy,Informal_Economy_Percentage,Series Name.x,Series Code.x,Country Name.x,Female_LFP,Series Name.y,Series Code.y,Country Name.y,Male_LFP,LFP_Gender_Gap,Country Name.x.x,Indicator Name.x,Indicator Code.x,Country Name.y.y,Indicator Name.y,Indicator Code.y,GDP_Constant_2015USD,Country Name.x.x.x,Indicator Name.x.x,Indicator Code.x.x,Gov_Edu_Spending_PctGDP,Country Name.y.y.y,Indicator Name.y.y,Indicator Code.y.y,Female_Pop_Percentage,Country Name.x.x.x.x,Indicator Name.x.x.x,Indicator Code.x.x.x,Country Name.y.y.y.y,Indicator Name.y.y.y,Indicator Code.y.y.y,Working_Age_Pop,Country Name.x.x.x.x.x,Population_Growth,Total_Population,Entrepreneurship_Score,WEFS,Country Name.x.x.x.x.x.x,Indicator Name.x.x.x.x,Indicator Code.x.x.x.x,Employment_Agriculture,Country Name.y.y.y.y.y,Indicator Name.y.y.y.y,Indicator Code.y.y.y.y,Employment_Industry,Country Name,Indicator Name,Indicator Code,Employment_Services,Dominant_Employment_Sector,region,sub-region
"Egypt, Arab Rep.",2014,3175,0.053301325,EGY,Middle East & North Africa (excluding high income),Lower middle income,0.14126797,0.040831171,cc,-0.575518012,"Egypt, Arab Rep.",30.82843971,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Egypt, Arab Rep.",23.166,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,"Egypt, Arab Rep.",72.861,49.695,"Egypt, Arab Rep.",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,"Egypt, Arab Rep.",GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.16E+11,"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.251385689,"Egypt, Arab Rep.","Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.46054879,"Egypt, Arab Rep.","Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Egypt, Arab Rep.","Population ages 15-64, total",SP.POP.1564.TO,60373573,"Egypt, Arab Rep.",2.276439566,97528654,75,0.773509484,"Egypt, Arab Rep.",Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,27.5477604,"Egypt, Arab Rep.",Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.4071478,"Egypt, Arab Rep.",Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,48.0450918,Services,,
"Egypt, Arab Rep.",2017,5387,0.085306667,EGY,Middle East & North Africa (excluding high income),Lower middle income,0.327843606,0.062301934,cc,-0.495982349,"Egypt, Arab Rep.",30.1994648,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Egypt, Arab Rep.",22.185,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,"Egypt, Arab Rep.",67.582,45.397,"Egypt, Arab Rep.",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,"Egypt, Arab Rep.",GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.58E+11,"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,"Egypt, Arab Rep.","Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.50803096,"Egypt, Arab Rep.","Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Egypt, Arab Rep.","Population ages 15-64, total",SP.POP.1564.TO,63803126,"Egypt, Arab Rep.",1.998178439,103696057,75,0.815249254,"Egypt, Arab Rep.",Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,25.06179093,"Egypt, Arab Rep.",Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.55718988,"Egypt, Arab Rep.",Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,48.38101919,Services,,
"Egypt, Arab Rep.",2021,19286,0.283896546,EGY,Middle East & North Africa (excluding high income),Lower middle income,0.27444005,0.035541419,cc,-0.705943346,,30.71098582,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Egypt, Arab Rep.",15.59,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,"Egypt, Arab Rep.",70.223,54.633,"Egypt, Arab Rep.",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,"Egypt, Arab Rep.",GDP (constant 2015 US$),NY.GDP.MKTP.KD,4.26E+11,"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,"Egypt, Arab Rep.","Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.50644532,"Egypt, Arab Rep.","Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Egypt, Arab Rep.","Population ages 15-64, total",SP.POP.1564.TO,68867963,"Egypt, Arab Rep.",1.490805391,110957008,75,0.542168451,"Egypt, Arab Rep.",Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,19.28916891,"Egypt, Arab Rep.",Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.35508653,"Egypt, Arab Rep.",Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.35574456,Services,,
El Salvador,2011,1781,0.468948549,SLV,Latin America & Caribbean (excluding high income),Lower middle income,0.137646154,0.129120022,cc,-0.247806415,El Salvador,42.64019012,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,El Salvador,45.533,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,El Salvador,76.11,30.577,El Salvador,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,El Salvador,GDP (constant 2015 US$),NY.GDP.MKTP.KD,21401127376,El Salvador,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.89854002,El Salvador,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.34082967,El Salvador,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,El Salvador,"Population ages 15-64, total",SP.POP.1564.TO,3771018,El Salvador,0.359883978,6090127,100,1.403025004,El Salvador,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,21.59360178,El Salvador,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.26949928,El Salvador,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,57.13689894,Services,Americas,Latin America and the Caribbean
El Salvador,2014,2082,0.525871515,SLV,Latin America & Caribbean (excluding high income),Lower middle income,0.367197126,0.14007248,cc,-0.375204563,El Salvador,42.38915253,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,El Salvador,46.056,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,El Salvador,75.029,28.973,El Salvador,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,El Salvador,GDP (constant 2015 US$),NY.GDP.MKTP.KD,22888906230,El Salvador,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.824160099,El Salvador,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.3539763,El Salvador,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,El Salvador,"Population ages 15-64, total",SP.POP.1564.TO,3929860,El Salvador,0.392073398,6162955,100,1.448112573,El Salvador,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,18.7644279,El Salvador,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.88931045,El Salvador,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,60.34626165,Services,Americas,Latin America and the Caribbean
El Salvador,2017,2149,0.526951781,SLV,Latin America & Caribbean (excluding high income),Lower middle income,0.303529471,0.109092936,cc,-0.534349263,El Salvador,41.3768692,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,El Salvador,45.154,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,El Salvador,75.208,30.054,El Salvador,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,El Salvador,GDP (constant 2015 US$),NY.GDP.MKTP.KD,24573529737,El Salvador,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.725229979,El Salvador,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.4147695,El Salvador,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,El Salvador,"Population ages 15-64, total",SP.POP.1564.TO,4048094,El Salvador,0.205133928,6213533,100,1.451023889,El Salvador,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,18.57480298,El Salvador,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.88565618,El Salvador,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.53954084,Services,Americas,Latin America and the Caribbean
Estonia,2011,13141,14.77664119,EST,High income,High income,0.968242764,0.288711905,cc,1.045448303,Estonia,28.18382645,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Estonia,55.617,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Estonia,67.942,12.325,Estonia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Estonia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,21001308237,Estonia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.014490128,Estonia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.3738851,Estonia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Estonia,"Population ages 15-64, total",SP.POP.1564.TO,889325,Estonia,-0.303582824,1327439,100,2.904485926,Estonia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.412398975,Estonia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,32.43450825,Estonia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.15309278,Services,Europe,Northern Europe
Estonia,2014,13867,16.09247691,EST,High income,High income,0.976716697,0.316414416,cc,1.298770547,Estonia,27.74287224,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Estonia,54.54,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Estonia,68.793,14.253,Estonia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Estonia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,22891073863,Estonia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.394330025,Estonia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.24142685,Estonia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Estonia,"Population ages 15-64, total",SP.POP.1564.TO,861726,Estonia,-0.262256175,1314545,100,2.857718608,Estonia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.858263941,Estonia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.14816117,Estonia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,65.99357489,Services,Europe,Northern Europe
Estonia,2017,18461,21.80908749,EST,High income,High income,0.979939699,0.469318241,cc,1.202630877,Estonia,27.48655319,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Estonia,57.006,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Estonia,70.518,13.512,Estonia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Estonia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,25387061800,Estonia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.961319923,Estonia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.98700116,Estonia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Estonia,"Population ages 15-64, total",SP.POP.1564.TO,846512,Estonia,0.121070631,1317384,100,2.941035719,Estonia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.625912375,Estonia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.17383073,Estonia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.20040909,Services,Europe,Northern Europe
Estonia,2021,24728,29.41683807,EST,High income,High income,0.993765652,0.617771029,cc,1.506608486,,27.80441729,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Estonia,57.777,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Estonia,69.372,11.595,Estonia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Estonia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,28417254674,Estonia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.26320982,Estonia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.57683499,Estonia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Estonia,"Population ages 15-64, total",SP.POP.1564.TO,840945,Estonia,0.105996956,1330932,100,2.995414823,Estonia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.684173375,Estonia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,29.0204282,Estonia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,68.29524695,Services,Europe,Northern Europe
Eswatini,2011,1454,2.24612181,SWZ,Sub-Saharan Africa (excluding high income),Lower middle income,0.28569442,0.177559972,cc,-0.184126675,Eswatini,39.21973801,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Eswatini,46.481,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Eswatini,57.924,11.443,Eswatini,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Eswatini,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3436445199,Eswatini,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.864329815,Eswatini,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.76918198,Eswatini,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Eswatini,"Population ages 15-64, total",SP.POP.1564.TO,655016,Eswatini,0.554659161,1117833,0,0,Eswatini,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,14.74406472,Eswatini,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.7980493,Eswatini,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.45826403,Services,Africa,Sub-Saharan Africa
Ethiopia,2014,11588,0.21498287,ETH,Sub-Saharan Africa (excluding high income),Low income,0.217915818,0.136346772,cc,-0.448165894,Ethiopia,28.66812897,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ethiopia,72.195,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Ethiopia,87.104,14.909,Ethiopia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Ethiopia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,58508820968,Ethiopia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.7926507,Ethiopia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.82183364,Ethiopia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ethiopia,"Population ages 15-64, total",SP.POP.1564.TO,54265594,Ethiopia,2.682997818,101115610,75,2.168357744,Ethiopia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.03559157,Ethiopia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.109655079,Ethiopia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,21.8547511,Agriculture,Africa,Sub-Saharan Africa
Ethiopia,2017,11265,0.187793919,ETH,Sub-Saharan Africa (excluding high income),Low income,0.348275691,0.262888283,cc,-0.582322061,Ethiopia,25.32896996,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ethiopia,66.034,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Ethiopia,83.524,17.49,Ethiopia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Ethiopia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,77442545815,Ethiopia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.499050617,Ethiopia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.83684577,Ethiopia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ethiopia,"Population ages 15-64, total",SP.POP.1564.TO,60594095,Ethiopia,2.725240971,109666481,75,2.340992677,Ethiopia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,66.9130682,Ethiopia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,7.250033554,Ethiopia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,25.83689825,Agriculture,Africa,Sub-Saharan Africa
Ethiopia,2022,34327,0.486113575,ETH,Sub-Saharan Africa (excluding high income),Low income,0.464800686,0.226455167,cc,-0.433258951,,26.99854946,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ethiopia,57.495,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Ethiopia,78.81,21.315,Ethiopia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Ethiopia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.06E+11,Ethiopia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.736495018,Ethiopia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.88109435,Ethiopia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ethiopia,"Population ages 15-64, total",SP.POP.1564.TO,71681922,Ethiopia,2.622695009,125384287,100,2.702142941,Ethiopia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,63.0735604,Ethiopia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.418786264,Ethiopia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,30.50765334,Agriculture,Africa,Sub-Saharan Africa
Finland,2011,12744,3.600396654,FIN,High income,High income,0.996512532,0.561382711,cc,2.191915035,Finland,16.51937675,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Finland,55.743,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Finland,64.115,8.372,Finland,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Finland,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.39E+11,Finland,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.445049763,Finland,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.90071138,Finland,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Finland,"Population ages 15-64, total",SP.POP.1564.TO,3539660,Finland,0.463558707,5388272,100,5.263044393,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.230618477,Finland,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.99465478,Finland,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.77476703,Services,Europe,Northern Europe
